Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Company,Type,Source,Daily_Return,Daily_Return_Percent,MA_20,MA_50,MA_200,RSI,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower,Volume_MA_20,Volume_Ratio,Volatility_20D,Price_Change_5D,Price_Change_20D,NIFTY50_Close,NIFTY50_Return,NIFTY_PHARMA_Close,NIFTY_PHARMA_Return,Year,Month,Day_of_Week,Is_Month_End,Is_Quarter_End,avg_sentiment,sentiment_std,news_count,weighted_avg_sentiment,weighted_sentiment_std,avg_priority,max_priority,total_priority,drug_specific_count,company_news_count,fda_milestones,market_impacts,drug_news_ratio,has_application_phase,has_clinical_trials,has_regulatory_review,has_approval_process,has_post_approval,has_regulatory_issues,day_importance_score,Return_1D,Return_3D,Return_5D,MA_5,Price_Above_MA_5,MA_10,Price_Above_MA_10,Price_Above_MA_20,Volatility_5D,Momentum_5D,Momentum_20D,Volume_MA_10,High_Volume,Positive_Sentiment,Negative_Sentiment,Strong_Sentiment,Sentiment_Change,Sentiment_MA_3,Major_FDA_Event,Minor_FDA_Event,Days_Since_FDA,Is_Monday,Is_Friday,Is_Earnings_Month,RSI_Oversold,RSI_Overbought,MACD_Positive,Sentiment_Volume_Signal,FDA_Sentiment_Signal,Next_Day_Up,Next_3Day_Up,Next_Day_Significant_Up,Next_Day_Significant_Down,Next_Day_Significant_Move,Next_Day_Return_Clean
2015-02-13,69.463480388221,74.30785772042887,69.04472590381373,73.96300506591797,10444218,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0711056835402592,7.110568354025926,69.18964881896973,,,72.30869177893013,0.2906615848939395,-0.0442492797237019,69.18964881896973,72.52175460025349,65.85754303768597,4270124.1,2.642851171008639,0.3278075191092077,9.3203819777103,4.707647449683616,8805.5,0.0107845558389561,11789.900390625,0.0165240782553401,2015,2,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.07110568354025926,0.0924084071401261,0.09320381977710301,69.61620330810547,1,69.41667785644532,1,1,0.5216222247219242,0.09320381977710301,0.04707647449683616,3951874.2,1,0,0,0,0.0,0.0,0,0,30,0,1,0,0,1,1,0,0.0,0,0,0,1,1,-0.02531090118406565
2015-02-16,73.9958443484394,74.22575111881633,71.78713367383345,72.09093475341797,3684510,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0253109011840656,-2.531090118406565,69.2635456085205,,,66.137888336412,0.4536121691589159,0.055401961900483,69.2635456085205,72.78853107878264,65.73856013825836,4307786.4,0.9488447740001837,0.34233809485359995,6.553384592068157,2.0930081043612825,8809.349609375,0.000437182371813,11680.25,-0.0093003661601916,2015,2,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.02531090118406565,0.03427960840755406,0.06553384592068157,70.50296936035156,1,69.6933822631836,1,1,0.6025418674545328,0.06553384592068157,0.020930081043612825,3883152.6,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,1,1,1,0,1,0.01583144982121576
2015-02-18,72.24694120106275,74.18469358686572,72.14020413918314,73.23223876953125,3508698,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0158314498212157,1.583144982121576,69.38055000305175,,,68.32144105416079,0.6602515233785624,0.176448596615675,69.38055000305175,73.2696874232907,65.4914125828128,4309481.1,0.9204212760114842,0.3461563602351794,8.161523770202606,3.3009125292618124,8869.099609375,0.0067825665513845,11741.25,0.0052224909569571,2015,2,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.01583144982121576,0.060522988411770395,0.08161523770202606,71.60814361572265,1,70.02509994506836,1,1,0.5920796270641847,0.08161523770202606,0.033009125292618124,3812055.6,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.010987742501689768
2015-02-19,73.32255993161301,73.60994340729589,71.64755703287886,72.42758178710938,2048688,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0109877425016897,-1.0987742501689768,69.48031120300293,,,65.24928051329817,0.7542776135950362,0.2920730285637712,69.48031120300293,73.57972474347875,65.3808976625271,4282649.7,0.569554850535666,0.34795771925794977,3.9109441220360086,2.8328229547938566,8895.2998046875,0.0029540986646272,11734.5,-0.0005748961992974,2015,2,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.010987742501689768,-0.020759341476731197,0.039109441220360086,72.1533416748047,1,70.25089721679687,1,1,0.6051578201038148,0.039109441220360086,0.028328229547938566,3596997.6,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,1,0,0,0,0,0.0
2015-02-20,72.74780901406882,74.5213401928764,72.09915525854014,73.0023422241211,3519300,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0079356568703501,0.7935656870350138,69.63097915649413,,,64.76712232892405,0.8621347986777721,0.4061316502602529,69.63097915649413,74.02035862950022,65.24159968348805,4344039.3,1.0027961923093713,0.3473299134667881,5.7193709183653185,4.305476282147147,8833.599609375,-0.0069362693408024,11746.5,0.0010226255912053,2015,2,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.007935656870350138,0.012642469872537143,0.057193709183653185,72.94322052001954,1,70.64912185668945,1,1,0.5856818820042987,0.057193709183653185,0.04305476282147147,3509485.8,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,1,0,0.0,0,0,0,1,1,-0.013384350398278233
2015-02-23,73.09266153852019,74.012273637206,71.59828999884974,72.02525329589844,2368506,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0133843503982782,-1.3384350398278233,69.73977279663086,,,58.27051142800416,0.8630989118538253,0.497554771077906,69.73977279663086,74.25791694611713,65.22162864714458,4124002.8,0.6886731365238333,0.35153937424775067,-2.6198932402659247,3.1150924852473505,8754.9501953125,-0.0089034388630236,11640.7998046875,-0.0089984416900779,2015,2,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.013384350398278233,-0.016481613752534763,-0.026198932402659247,72.55567016601563,0,71.08593673706055,1,1,0.26560711303868273,-0.026198932402659247,0.031150924852473505,3439230.0,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.026447874443858543
2015-02-24,72.0580907517666,72.50147915098445,69.77548580758769,70.1203384399414,3377460,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0264478744438585,-2.6447874443858543,69.85390281677246,,,50.58168343587992,0.7100435542570267,0.5400635636272308,69.85390281677246,74.28421246239105,65.42359317115387,3815727.9,0.9444127321821809,0.34891682491887727,-2.733486977546973,3.364794388609149,8762.099609375,0.0008166139044774,11663.849609375,0.0019800877151257,2015,2,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.026447874443858543,-0.03185586609739066,-0.027334869775469728,72.16155090332032,0,71.33226013183594,0,1,0.2711010164635053,-0.027334869775469728,0.03364794388609149,3576253.2,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0
2015-02-25,70.25172374392798,71.3683923821863,69.51275052439392,69.82476043701172,2587314,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0042152962964212,-0.4215296296421256,69.98281288146973,,,49.02508381690902,0.5596997720040804,0.5439916211282256,69.98281288146973,74.24035254759934,65.72527321534011,3575619.9,0.7118213481971398,0.347467255384254,-4.652975779210012,3.8339527357232006,8767.25,0.0005878032497472,11533.5,-0.0111755221252364,2015,2,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.004215296296421256,-0.04352712105255507,-0.04652975779210011,71.48005523681641,0,71.54409942626953,0,0,0.2002376097973913,-0.04652975779210011,0.038339527357232006,3634779.0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0.0
2015-02-26,69.99717334233058,70.06285883936371,68.6834483672214,69.23356628417969,1882782,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0084668267980001,-0.8466826798000149,70.07682647705079,,,50.623171466141166,0.3906053245573844,0.5133092638330207,70.07682647705079,74.16974181411881,65.98391113998277,3460999.8,0.526446146963427,0.34949302006767946,-4.409943593475263,2.791655447795227,8683.849609375,-0.009512719567139,11412.2998046875,-0.0105085355973901,2015,2,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.008466826798000149,-0.0387598360848489,-0.04409943593475263,70.84125213623047,0,71.49729690551757,0,0,0.19979338757599077,-0.04409943593475263,0.02791655447795227,3576399.0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0.0
2015-02-27,69.8411757495668,70.53088857536673,68.9872491639212,69.36495208740234,3212994,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0018977182640478,0.1897718264047831,70.17987213134765,,,55.37189368665525,0.2638064832655118,0.463402073916116,70.17987213134765,74.07799144624035,66.28175281645495,3441959.1,0.87704097342176,0.34938472215356753,-4.982566347736849,3.0620942168012366,8844.599609375,0.0185113753958217,11554.7998046875,0.012486527907501,2015,2,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0018977182640478318,-0.010772714013439266,-0.0498256634773685,70.11377410888672,0,71.52849731445312,0,0,0.1701017540288901,-0.0498256634773685,0.030620942168012366,3663447.0,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,1,0,0.0,1,1,1,0,1,0.04048283932240948
2015-03-02,70.21886490174145,72.50147730502643,69.9643317173448,72.17304229736328,3881280,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0404828393224094,4.048283932240948,70.38308944702149,,,62.071968481004866,0.3767281976283811,0.4460654551130438,70.38308944702149,74.2502208072365,66.51595808680648,3479513.7,1.290682067451014,0.37424370775675225,0.2051905334614856,5.967441095096149,8956.75,0.0126800980912831,12024.0498046875,0.0406108290867692,2015,3,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.04048283932240948,0.03363107650716435,0.0020519053346148564,70.1433319091797,1,71.34950103759766,1,1,0.39121035599478543,0.0020519053346148564,0.05967441095096149,3007153.2,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0
2015-03-03,72.66569680145189,72.99413183510939,71.03995428482206,71.4422836303711,3912678,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0101250916371428,-1.0125091637142811,70.48900909423828,,,59.63573909669152,0.4046404120123696,0.4377797416223594,70.48900909423828,74.35002776036741,66.62799042810916,3456561.3,1.2913252305055065,0.37285647579557596,1.8852521534275637,3.0557906132678614,8996.25,0.0044100817818963,12166.2001953125,0.0118221724738352,2015,3,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.010125091637142813,0.031902406083277546,0.018852521534275635,70.40772094726563,1,71.28463592529297,1,1,0.33277942377933517,0.018852521534275635,0.030557906132678614,3029970.0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.016779646229107548
2015-03-04,71.87745877987511,72.91202429363398,69.4881165481548,70.2435073852539,3823038,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0167796462291075,-1.6779646229107548,70.5054313659668,,,51.45760330042593,0.3294553479139921,0.4161133883450909,70.5054313659668,74.35895801762071,66.65190471431289,3436729.8,1.2487854432850276,0.37755801744172196,0.5997112566106688,0.4697777923761137,8922.650390625,-0.0081811431846602,12326.7998046875,0.0132004740014781,2015,3,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.016779646229107548,0.012665694582251641,0.005997112566106688,70.49147033691406,0,70.98576278686524,0,0,0.36272447901057087,0.005997112566106688,0.004697777923761137,3061404.0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,1,1,1,0,1,0.01683227150946842
2015-03-05,70.44056760117643,71.68039837488902,69.9068597381053,71.42586517333984,2004534,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0168322715094684,1.6832271509468422,70.56824417114258,,,56.20435597363483,0.3581811719923848,0.4045263142142279,70.56824417114258,74.43963543936893,66.69685290291623,3326993.1,0.6557215634623029,0.3818936597273096,3.1665260173967313,1.7903136702180469,8937.75,0.0016922784950608,12632.5,0.0247996398218661,2015,3,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.01683227150946842,-0.010352579027290587,0.03166526017396731,70.9299301147461,1,70.88559112548828,1,1,0.3638257844005157,0.03166526017396731,0.017903136702180467,3056988.6,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0
2015-03-09,70.77719921292926,72.46041059645606,70.45697304695992,70.78540802001953,2329464,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0089667398744981,-0.8966739874498142,70.6565097808838,,,39.303464443330405,0.3269634031485537,0.3890130563034137,70.6565097808838,74.45916853633679,66.8538510254308,3223745.4,0.7928724447805757,0.37826686576038165,2.0478006397630866,2.557678562624943,8756.75,-0.0202511817851248,12676.900390625,0.0035147746388284,2015,3,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.008966739874498142,-0.009194493470423115,0.020478006397630866,71.21402130126953,0,70.66389770507813,1,1,0.3802181746644108,0.020478006397630866,0.025576785626249432,2938005.0,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,1,1,0,0,0,0.0
2015-03-10,70.62121492267369,72.1812645866932,70.62121492267369,71.02354431152344,2175042,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0033642003085798,0.3364200308579868,70.82483177185058,,,45.96280604674436,0.3172612238346488,0.3746621897549447,70.82483177185058,74.35687012943788,67.29279341426329,3178944.3,0.7452194836287178,0.36982850259733335,-1.5926971473694371,4.975737351758336,8712.0498046875,-0.0051046558726125,12631.9501953125,-0.0035458348592642,2015,3,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0033642003085798677,0.011104754806609884,-0.015926971473694373,70.98412170410157,1,70.56372680664063,1,1,0.21149147526917558,-0.015926971473694373,0.04975737351758336,2918658.6,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.011213962792498311
2015-03-11,71.02353883502097,71.87745792103092,69.95613058097825,70.22708892822266,1928904,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0112139627924983,-1.121396279249831,70.95333099365234,,,38.32916247160743,0.2440786757209139,0.3485447589004251,70.95333099365234,74.1733411422531,67.7333208450516,3175028.1,0.6954002517841924,0.3730357245469106,-1.7009460509907923,3.7985433389806422,8699.9501953125,-0.0013888361116221,12515.75,-0.0091989117686372,2015,3,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.011213962792498311,-0.016783503317851833,-0.017009460509907925,70.74108276367187,0,70.57440185546875,0,0,0.21388647731588958,-0.017009460509907925,0.03798543338980642,2773803.0,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,1,1,1,0,1,0.021045421385895713
2015-03-12,70.44879143159518,72.0581091380265,70.03825319472865,71.70504760742188,3288132,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0210454213858957,2.1045421385895713,71.15326499938965,,,47.33341142231573,0.2991558285194031,0.3386667525373177,71.15326499938965,73.99924255612794,68.30728744265136,3239331.9,1.156210984280733,0.3789532385653791,2.080676601400433,5.90591441075119,8776.0,0.0087414069023608,12663.7001953125,0.0118211210125243,2015,3,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.021045421385895713,0.01299193736571036,0.02080676601400433,71.03339080810547,1,70.76243057250977,1,1,0.2320874773332901,0.02080676601400433,0.059059144107511896,2843884.8,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.022214764786470775
2015-03-13,71.59829209807236,71.99241265438226,69.50453462972689,70.11213684082031,2770410,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0222147647864707,-2.2214764786470775,71.17379226684571,,,40.078975363017975,0.2145136008525412,0.3138356791992108,71.17379226684571,73.98134631373148,68.36623821995994,3254523.3,0.9446784725589011,0.375717569721509,-1.839289351737372,0.5890042685323449,8647.75,-0.0146137192342753,12487.0498046875,-0.0139493503399888,2015,3,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.022214764786470775,-0.012832469563973214,-0.01839289351737372,70.77064514160156,0,70.85028762817383,0,0,0.261951102376902,-0.01839289351737372,0.005890042685323449,2932647.6,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,1,0,0.0,1,1,0,0,0,0.0
2015-03-16,70.2845687866211,70.78542642491732,69.48811884399208,70.2845687866211,1830132,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0024593737057574,0.2459373705757439,71.23537330627441,69.89701110839843,,43.675484480813424,0.1592512331476854,0.2829183487220198,71.23537330627441,73.89731174505486,68.57343486749396,3228904.2,0.6549372407816538,0.37393939007089894,-0.7075458733766027,1.7835890056555614,8633.150390625,-0.0016882552542568,12480.7001953125,-0.0005084955593447,2015,3,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0024593737057574394,0.0008184855627033638,-0.007075458733766027,70.67047729492188,0,70.9422492980957,0,0,0.25974581247488115,-0.007075458733766027,0.017835890056555614,2794361.4,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,1,1,1,0,1,0.018457961653386867
2015-03-17,70.67868410170978,72.38653743975642,70.50626151634245,71.58187866210938,3429180,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0184579616533868,1.8457961653386867,71.11631698608399,69.93264602661132,,55.55558133397521,0.2157408837296941,0.269482702315592,71.11631698608399,73.45836759429179,68.77426637787619,2878152.3,1.247359004178888,0.27757420353326906,0.7861257221083884,-3.219347837052411,8723.2998046875,0.0104422383467797,12716.7998046875,0.018917176575051,2015,3,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.018457961653386867,-0.001717716526552504,0.007861257221083884,70.78214416503906,1,70.88313293457031,1,1,0.29638363372838683,0.007861257221083884,-0.03219347837052411,2749151.4,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,1,0,1,0,1,0.030970393439617716
2015-03-18,71.92673051522452,74.12722515536898,71.11386293752453,73.79879760742188,6248232,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0309703934396177,3.0970393439617716,71.20171012878419,70.00046737670898,,63.18076206179472,0.431369900939714,0.3018604377911252,71.20171012878419,73.80351871874322,68.59990153882515,3006338.4,2.094818674494364,0.28530054769789415,5.085941527278415,2.3690396855659213,8685.900390625,-0.0042873012391942,12732.400390625,0.0012267697987782,2015,3,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.030970393439617716,0.05258234783189675,0.05085941527278415,71.49648590087891,1,71.1187843322754,1,1,0.3299306278951043,0.05085941527278415,0.023690396855659213,2982706.8,1,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.01346258579073445
2015-03-19,74.71840090997506,75.7693839731447,72.04988417551115,72.8052749633789,6819012,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0134625857907344,-1.346258579073445,71.18036193847657,70.04644760131836,,61.538412244912045,0.5173296495548669,0.3449545950547806,71.18036193847657,73.71824113689955,68.64248274005358,3171854.1,2.07750699112319,0.284491789538938,1.534379228057503,-0.5830271111825991,8634.650390625,-0.005900366996531,12799.7998046875,0.0052935355466929,2015,3,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.01346258579073445,0.03586429027416371,0.01534379228057503,71.7165313720703,1,71.3749610900879,1,1,0.3485251596320843,0.01534379228057503,-0.005830271111825991,3282304.2,1,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,1,1,-0.019623204379709658
2015-03-20,72.80528074337762,74.38997178958267,70.78542509253818,71.37660217285156,4132590,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0196232043797096,-1.9623204379709656,71.12781295776367,70.11164169311523,,55.996063130002675,0.466442661230019,0.3692523503346648,71.12781295776367,73.59961909024753,68.6560068252798,3276049.2,1.18239169985684,0.29044761496357224,1.8034899362745715,-1.45107649368581,8570.900390625,-0.0073830435647072,12622.25,-0.0138712954418613,2015,3,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.019623204379709658,-0.0028677158674025316,0.018034899362745715,71.96942443847657,0,71.37003479003906,1,1,0.3368912172057224,0.018034899362745715,-0.0145107649368581,3495109.8,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,1,0,0.0,1,0,0,0,0,0.0
2015-03-23,71.13027467876387,72.50969281783355,70.87574147083095,71.45870971679688,2870928,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0011503425694945,0.1150342569494533,71.05063133239746,70.21279907226562,,47.457669459286706,0.4277166593547719,0.3809452668241793,71.05063133239746,73.36753325761447,68.73372940718045,3243630.6,0.8088813625566499,0.28880531277954236,1.6705529399211103,-2.114497234328705,8550.900390625,-0.0023334771247459,12622.9501953125,5.5473098100611296e-05,2015,3,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.0011503425694945335,-0.03170902462494407,0.016705529399211105,72.20425262451172,0,71.4373649597168,1,1,0.33733757918678736,0.016705529399211105,-0.02114497234328705,3549256.2,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0
2015-03-24,71.35196506650266,72.08272945474704,70.8182647077796,71.31912231445312,2146146,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0019533994232048,-0.1953399423204826,71.0153247833252,70.29030914306641,,49.54240992338066,0.3815012141327969,0.3810564567019135,71.0153247833252,73.29084357484514,68.73980599180526,3232512.6,0.6051673830992591,0.2850842452590976,-0.3670710416759926,-0.9803936107580792,8542.9501953125,-0.0009297494941253,12853.4501953125,0.0182603905135896,2015,3,1,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.001953399423204827,-0.020412705668281794,-0.003670710416759926,72.15170135498047,0,71.46692276000977,0,1,0.3103570038004217,-0.003670710416759926,-0.00980393610758079,3546366.6,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0.0
2015-03-25,71.36017784131552,72.09093467597094,70.84289512574686,71.11385345458984,2359746,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0028781742287605,-0.2878174228760577,71.06500053405762,70.34647109985352,,53.491412712539805,0.3247575940660852,0.3697966504723986,71.06500053405762,73.30129380877823,68.82870725933701,3181626.9,0.6574112514897122,0.2682347792751256,-3.638194984035903,1.416871391029284,8530.7998046875,-0.0014222710360253,12919.4501953125,0.0051348080863198,2015,3,2,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.002878174228760577,-0.003681160355958446,-0.03638194984035903,71.61471252441406,0,71.55559921264648,0,1,0.13960804787073863,-0.03638194984035903,0.01416871391029284,3589450.8,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0.0
2015-03-26,70.99890851879137,71.92672948357743,70.48983455093794,70.85111236572266,3901602,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0036946540807968,-0.3694654080796833,71.11631813049317,70.38309143066407,,47.510702781864154,0.2558649194694169,0.3470102497092123,71.11631813049317,73.27865939993714,68.9539768610492,3247341.3,1.0686981709317973,0.26811102558666267,-2.6840947975805274,1.4698968135190338,8342.150390625,-0.0221139187862363,12676.849609375,-0.0187779342208789,2015,3,3,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.003694654080796833,-0.008502775287746345,-0.026840947975805274,71.22388000488282,0,71.47020568847657,0,0,0.12953865809738233,-0.026840947975805274,0.014698968135190338,3650797.8,0,0,0,0,0.0,0.0,0,0,30,0,0,0,0,0,1,0,0.0,0,1,0,1,1,-0.014833636045582632
2015-03-27,71.33555602535417,72.39474806143451,68.6259873107789,69.80013275146484,3031524,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,-0.0148336360455826,-1.4833636045582632,71.14464645385742,70.37701553344726,,45.87923413781792,0.1159684563222924,0.3008018025140293,71.14464645385742,73.21606643187891,69.07322647583592,3304778.4,0.8244759417839467,0.271974550199611,-2.2086641467872203,0.8183407235727191,8341.400390625,-8.990487642646094e-05,12588.5498046875,-0.0069654375817631,2015,3,4,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,-0.014833636045582632,-0.021298489292828182,-0.022086641467872203,70.90858612060546,0,71.43900527954102,0,0,0.0967100258854093,-0.022086641467872203,0.008183407235727191,3676909.2,0,0,0,0,0.0,0.0,0,0,30,0,1,0,0,0,1,0,0.0,1,1,1,0,1,0.026467499770189473
2015-03-30,70.2927833580196,71.82820667012064,69.87402881209199,71.64756774902344,2177604,0.0,0.0,BIOCON.NS,Biocon Limited,stock,Yahoo Finance,0.0264674997701894,2.6467499770189473,71.25877723693847,70.41856246948242,,52.30024185837224,0.1510752770314951,0.2708564515264056,71.25877723693847,73.162032593515,69.35552188036195,3253008.9,0.5866931576174029,0.28715431568033084,0.2642897317556292,3.2907334221826012,8492.2998046875,0.0180904173155502,12703.7998046875,0.0091551450951947,2015,3,0,False,False,0.0,,0.0,0.0,,,,,0.0,,,,,0,0,0,0,0,0,0.0,0.026467499770189473,0.007505067838496471,0.002642897317556292,70.94635772705078,1,71.57530517578125,1,1,0.24391840575762447,0.002642897317556292,0.03290733422182601,3711656.4,0,0,0,0,0.0,0.0,0,0,30,1,0,0,0,0,1,0,0.0,1,1,1,0,1,0.07563590207209248
